time,accn_or_7
88099,0.189236926
88100,-0.023959182
88101,-0.170962974
88102,0.102334132
88103,0.201825649
88104,0.066192315
88105,-0.063755788
88106,0.115328942
88107,0.300098902
88108,-0.089339321
88109,-0.192891717
88110,0.064567964
88111,0.105582834
88112,-0.268017964
88113,-0.280200599
88114,0.228627445
88115,0.152689022
88116,-0.258677944
88117,-0.082841916
88118,0.38821996
88119,0.185988224
88120,-0.118577645
88121,0.020710479
88122,0.135633333
88123,0.077156687
88124,-0.033705289
88125,0.027207884
88126,-0.011776547
88127,0.118577645
88128,0.090963673
88129,0.047918363
88130,-0.057258383
88131,0.043045309
88132,0.120201996
88133,-0.080811477
88134,0.626187425
88135,0.261520559
88136,-1.450545709
88137,-0.836540918
88138,2.370334631
88139,0.61400479
88140,-3.052968263
88141,0.486493214
88142,3.264133932
88143,-0.929941118
88144,-2.912055788
88145,1.3141002
88146,1.784755988
88147,-1.424962176
88148,-0.585578643
88149,0.985981238
88150,-0.268017964
88151,-0.233500499
88152,1.112680639
88153,-0.773597305
88154,-1.350648104
88155,1.320191517
88156,1.030650898
88157,-1.606483433
88158,-0.914103693
88159,1.905364072
88160,0.742328543
88161,-1.749832435
88162,-0.365479042
88163,1.534605888
88164,0.296444112
88165,-1.038772655
88166,0.185176048
88167,0.812987824
88168,-0.317966766
88169,-0.458879242
88170,0.375631238
88171,0.107613273
88172,-0.488523653
88173,0.13441507
88174,0.292789321
88175,-0.265175349
88176,-0.00365479
88177,0.235937026
88178,-0.172587325
88179,-0.328118962
88180,0.092994112
88181,0.246089222
88182,-0.108019361
88183,-0.016649601
88184,0.450757485
88185,0.286698004
88186,-0.250962275
88187,-0.146597705
88188,0.436950499
88189,0.141318563
88190,-0.540096806
88191,-0.175836028
88192,0.45725489
88193,0.165683832
88194,-0.376037325
88195,-0.025989621
88196,0.252586627
88197,0.07837495
88198,-0.045481836
88199,-0.108019361
88200,-0.002030439
88201,0.239185729
88202,0.262332735
88203,-0.230251796
88204,-0.252180539
88205,0.138882036
88206,0.158780339
88207,-0.147003792
88208,-0.092994112
88209,0.12507505
88210,0.082029741
88211,0.134008982
88212,0.017055689
88213,-0.062943613
88214,0.054415768
88215,0.188830838
88216,0.030050499
88217,0.043451397
88218,0.206292615
88219,-0.077156687
88220,-0.252586627
88221,0.109237625
88222,0.154719461
88223,-0.473092315
88224,-0.367509481
88225,0.319591118
88226,0.264363174
88227,-0.42192525
88228,-0.303753693
88229,0.459285329
88230,0.415427844
88231,-0.204262176
88232,-0.200607385
88233,0.227409182
88234,0.192485629
88235,0.017461776
88236,-0.082435828
88237,-0.02233483
88238,0.056852295
88239,0.074314072
88240,-0.010558283
88241,-0.153907285
88242,-0.155937725
88243,0.07472016
88244,0.07837495
88245,-0.121420259
88246,0.522228942
88247,0.104364571
88248,-1.440799601
88249,0.310657186
88250,2.372771158
88251,-0.895829741
88252,-2.322416267
88253,2.105565369
88254,2.134803693
88255,-2.509622754
88256,-1.312881936
88257,2.248914371
88258,0.354514671
88259,-1.698665369
88260,0.458879242
88261,0.893799301
88262,-1.003849102
88263,0.501518463
88264,1.024965669
88265,-1.426586527
88266,-0.460909681
88267,1.891150998
88268,0.120201996
88269,-1.914298004
88270,0.390250399
88271,1.709223653
88272,-0.621720459
88273,-1.444048303
88274,0.694004092
88275,1.005473453
88276,-0.880398403
88277,-0.446696607
88278,0.649740519
88279,0.028832236
88280,-0.518168064
88281,0.144973353
88282,0.372788623
88283,-0.234718762
88284,0.13806986
88285,0.34720509
88286,-0.04101487
88287,0.048730539
88288,0.407306088
88289,0.06903493
88290,-0.406087824
88291,0.02233483
88292,0.188830838
88293,-0.105988922
88294,-0.414615669
88295,-0.088121058
88296,0.30050499
88297,-0.05035489
88298,-0.373600798
88299,-0.07837495
88300,0.446696607
88301,0.036547904
88302,-0.355326846
88303,0.072283633
88304,0.438168762
88305,0.054415768
88306,-0.193703892
88307,0.061725349
88308,0.066598403
88309,0.142130739
88310,0.010964371
88311,-0.183145609
88312,0.034923553
88313,0.305784132
88314,0.032080938
88315,-0.411366966
88316,-0.066192315
88317,0.320809381
88318,-0.003248703
88319,-0.183145609
88320,0.113298503
88321,0.226597006
88322,0.149846407
88323,0.10070978
88324,-0.084466267
88325,-0.053197505
88326,0.197358683
88327,0.027613972
88328,-0.230657884
88329,-0.021522655
88330,0.232688323
88331,-0.138475948
88332,-0.423549601
88333,0.118983733
88334,0.306596307
88335,-0.168120359
88336,-0.18842475
88337,0.317966766
88338,0.255429242
88339,-0.302941517
88340,-0.131572455
88341,0.330555489
88342,0.230657884
88343,-0.19410998
88344,-0.065786228
88345,0.250556188
88346,0.064974052
88347,-0.091775848
88348,-0.006091317
88349,0.065786228
88350,-0.00365479
88351,-0.004466966
88352,0.020710479
88353,-0.028832236
88354,-0.105582834
88355,0.108425449
88356,-0.106801098
88357,0.148628144
88358,0.239997904
88359,-0.430859182
88360,-0.077562774
88361,0.749232036
88362,0.203043912
88363,-1.20201996
88364,0.432483533
88365,1.006691717
88366,-0.688318862
88367,-0.488523653
88368,0.49826976
88369,0.354920758
88370,-0.626593513
88371,0.300911078
88372,0.13806986
88373,-0.564868164
88374,0.323651996
88375,0.30984501
88376,-0.441011377
88377,-0.483650599
88378,0.670450998
88379,0.183145609
88380,-0.659486627
88381,-0.082435828
88382,0.4536001
88383,0.140100299
88384,-0.430453094
88385,0.233094411
88386,0.295225848
88387,-0.092994112
88388,-0.017461776
88389,0.148222056
88390,0.092994112
88391,-0.220505689
88392,0.1100498
88393,0.151064671
88394,-0.185988224
88395,-0.119795908
88396,0.226597006
88397,0.028832236
88398,-0.184363872
88399,0.133602894
88400,0.139694212
88401,-0.053197505
88402,-0.039390519
88403,0.232282236
88404,0.008933932
88405,-0.150658583
88406,-0.007715669
88407,0.118983733
88408,0.03167485
88409,-0.11938982
88410,0.155125549
88411,0.106801098
88412,0.046294012
88413,-0.121420259
88414,-0.024365269
88415,0.095430639
88416,-0.067410579
88417,0.073501896
88418,0.024771357
88419,0.030050499
88420,0.071471457
88421,0.319997206
88422,0.081217565
88423,-0.155125549
88424,0.239185729
88425,0.211165669
88426,-0.084872355
88427,-0.136039421
88428,0.145785529
88429,-0.060507086
88430,-0.208323054
88431,-0.051979242
88432,-0.038578343
88433,-0.108019361
88434,-0.103146307
88435,0.197358683
88436,-0.004873054
88437,-0.180709082
88438,0.123450699
88439,0.187206487
88440,-0.088933234
88441,-0.028832236
88442,0.27817016
88443,-0.003248703
88444,-0.062131437
88445,0.191267365
88446,0.177866467
88447,-0.213602196
88448,-0.160404691
88449,0.297256287
88450,-0.017867864
88451,-0.267611876
88452,-0.060100998
88453,0.249744012
88454,-0.088527146
88455,-0.206292615
88456,0.05604012
88457,0.004060878
88458,0.026801796
88459,0.031268762
88460,0.085278443
88461,-0.086496707
88462,0.012182635
88463,0.107207186
88464,-0.057664471
88465,-0.186800399
88466,0.052385329
88467,-0.041420958
88468,0.293601497
88469,0.483650599
88470,-0.936438523
88471,-1.29542016
88472,1.335216766
88473,1.72830978
88474,-2.237137824
88475,-0.857251397
88476,2.858452196
88477,0.637557884
88478,-2.574190719
88479,-0.082841916
88480,2.227797804
88481,-0.595730838
88482,-0.764257285
88483,0.728927645
88484,-0.015837425
88485,-0.387407784
88486,1.065168363
88487,-0.028426148
88488,-1.862318762
88489,0.624156986
88490,1.564656387
88491,-0.874307086
88492,-1.55287984
88493,1.137858084
88494,1.525671956
88495,-1.118365868
88496,-0.836540918
88497,1.022123054
88498,0.762226846
88499,-0.692379741
88500,-0.081217565
88501,0.655425749
88502,-0.230657884
88503,-0.230657884
88504,0.233094411
88505,0.112892415
88506,-0.390656487
88507,0.208729142
88508,0.324870259
88509,-0.331773752
88510,0.088933234
88511,0.296444112
88512,-0.08406018
88513,-0.483650599
88514,0.035735729
88515,0.237967465
88516,-0.14740988
88517,-0.219693513
88518,0.06538014
88519,0.34720509
88520,-0.14375509
88521,-0.401620858
88522,-0.011776547
88523,0.434107884
88524,-0.17177515
88525,-0.499488024
88526,0.198170858
88527,0.34151986
88528,-0.0934002
88529,-0.185988224
88530,0.25380489
88531,0.173805589
88532,0.027613972
88533,-0.053603593
88534,-0.001624351
88535,0.177054291
88536,0.168932535
88537,-0.084466267
88538,-0.355732934
88539,0.05969491
88540,0.177460379
88541,-0.064567964
88542,-0.147815968
88543,0.13441507
88544,0.234312675
88545,-0.018273952
88546,-0.090151497
88547,-0.080405389
88548,0.144161178
88549,0.114922854
88550,-0.020304391
88551,-0.049136627
88552,0.10639501
88553,0.1567499
88554,-0.222536128
88555,-0.219693513
88556,0.205074351
88557,0.14740988
88558,-0.306596307
88559,-0.004873054
88560,0.418676547
88561,0.120201996
88562,-0.137663772
88563,0.065786228
88564,0.410148703
88565,0.178678643
88566,-0.163247305
88567,0.004060878
88568,0.142536826
88569,-0.01502525
88570,-0.105176747
88571,-0.005279142
88572,-0.061319261
88573,-0.089745409
88574,0.011776547
88575,-0.087308882
88576,-0.255835329
88577,-0.063349701
88578,-0.006497405
88579,0.086902794
88580,0.645679641
88581,-0.424361776
88582,-1.295014072
88583,1.35876986
88584,1.942318064
88585,-1.912267565
88586,-1.30476018
88587,2.948197605
88588,0.619283932
88589,-2.931548004
88590,0.101115868
88591,2.159168962
88592,-0.794307784
88593,-1.499276248
88594,1.191461677
88595,0.313905888
88596,-1.068417066
88597,0.849941816
88598,0.36953992
88599,-1.334810679
88600,0.285073653
88601,1.50252495
88602,-0.856845309
88603,-1.452982236
88604,1.305572355
88605,1.162223353
88606,-1.489124052
88607,-0.854002695
88608,1.569123353
88609,0.497863673
88610,-1.329531537
88611,-0.049136627
88612,1.042833533
88613,-0.051979242
88614,-0.706186727
88615,0.376849501
88616,0.492584531
88617,-0.362636427
88618,0.109643713
88619,0.326088523
88620,-0.202231737
88621,-0.057664471
88622,0.351672056
88623,-0.125887226
88624,-0.605070858
88625,0.013806986
88626,0.342332036
88627,-0.11938982
88628,-0.412991317
88629,0.192485629
88630,0.5169498
88631,-0.092994112
88632,-0.19979521
88633,0.358169461
88634,0.43857485
88635,-0.206292615
88636,-0.226597006
88637,0.308626747
88638,0.214820459
88639,-0.295631936
88640,-0.085684531
88641,0.212383932
88642,-0.005279142
88643,-0.164871657
88644,-0.06538014
88645,0.14375509
88646,0.01868004
88647,0.041420958
88648,-0.030862675
88649,-0.062943613
88650,0.084466267
88651,0.10070978
88652,0.019086128
88653,-0.008527844
88654,0.17542994
88655,0.07837495
88656,-0.083248004
88657,-0.052385329
88658,0.124668962
88659,0.008121756
88660,-0.212383932
88661,-0.059288822
88662,0.152282934
88663,0.180709082
88664,-0.125887226
88665,-0.182333433
88666,0.148628144
88667,0.290352794
88668,-0.025989621
88669,-0.266393613
88670,0.080405389
88671,0.28182495
88672,-0.030862675
88673,-0.428422655
88674,-0.111674152
88675,0.3601999
88676,-0.016649601
88677,-0.353296407
88678,-0.065786228
88679,0.24446487
88680,0.052791417
88681,-0.193297804
88682,0.051573154
88683,0.280606687
88684,0.10639501
88685,-0.045075749
88686,0.088933234
88687,0.142942914
88688,-0.008121756
88689,-0.135227246
88690,0.450757485
88691,0.290758882
88692,-1.383541218
88693,-0.190861277
88694,1.941911976
88695,-0.471061876
88696,-2.252569162
88697,1.316130639
88698,1.873689222
88699,-1.984551198
88700,-0.90516976
88701,1.723842814
88702,0.169744711
88703,-1.271460978
88704,0.653801397
88705,0.709841517
88706,-1.143949401
88707,0.649740519
88708,0.957961178
88709,-1.223136527
88710,-0.525477645
88711,1.485875349
88712,0.343550299
88713,-1.575620758
88714,0.088527146
88715,1.407094311
88716,-0.155531637
88717,-1.202426048
88718,0.372382535
88719,1.05826487
88720,-0.388626048
88721,-0.378473852
88722,0.501518463
88723,0.29116497
88724,-0.432483533
88725,0.053603593
88726,0.446696607
88727,-0.362230339
88728,-0.209947405
88729,0.408524351
88730,0.054009681
88731,-0.330961577
88732,0.121826347
88733,0.24081008
88734,-0.186800399
88735,-0.242434431
88736,0.206698703
88737,0.231876148
88738,-0.226597006
88739,-0.117359381
88740,0.311063273
88741,0.145785529
88742,-0.385377345
88743,0.035735729
88744,0.479589721
88745,0.063755788
88746,-0.452787924
88747,0.067410579
88748,0.485681038
88749,-0.271266667
88750,-0.275327545
88751,0.154313373
88752,0.095836727
88753,-0.151064671
88754,-0.015837425
88755,0.062131437
88756,-0.045481836
88757,0.094212375
88758,0.016649601
88759,-0.1100498
88760,-0.11208024
88761,0.166496008
88762,0.082029741
88763,-0.14740988
88764,-0.001624351
88765,0.124262874
88766,0.131572455
88767,-0.145379441
88768,-0.042639222
88769,0.163653393
88770,0.090963673
88771,-0.155125549
88772,-0.142942914
88773,0.183551697
88774,-0.028426148
88775,-0.248119661
88776,-0.126293313
88777,0.170556886
88778,-0.005279142
88779,-0.116141118
88780,0.086090619
88781,0.05969491
88782,0.122232435
88783,-0.056446208
88784,-0.048730539
88785,0.111268064
88786,0.211977844
88787,0.024771357
88788,-0.101115868
88789,0.153907285
88790,0.130760279
88791,0.022740918
88792,-0.086902794
88793,0.099491517
88794,0.090557585
88795,-0.053197505
88796,-0.010558283
88797,0.004060878
88798,0.025989621
88799,0.049136627
88800,-0.026801796
88801,-0.047106188
88802,0.674511876
88803,0.249744012
88804,-1.312881936
88805,-0.573396008
88806,2.185158583
88807,0.271672754
88808,-2.688301397
88809,0.805678244
88810,2.666778743
88811,-1.056640519
88812,-2.33500499
88813,1.528920659
88814,1.442017864
88815,-1.500494511
88816,-0.215226547
88817,0.907606287
88818,-0.271266667
88819,-0.193297804
88820,1.064762275
88821,-0.695628443
88822,-1.061919661
88823,1.500900599
88824,0.701313673
88825,-1.626381737
88826,-0.700907585
88827,1.896024052
88828,0.370352096
88829,-1.85907006
88830,-0.092588024
88831,1.389632535
88832,-0.002842615
88833,-1.181715569
88834,0.179490818
88835,0.592482136
88836,-0.289540619
88837,-0.298880639
88838,0.058070559
88839,0.006497405
88840,-0.086496707
88841,0.445072255
88842,-0.008121756
88843,-0.298880639
88844,0.408930439
88845,0.481214072
88846,-0.214820459
88847,-0.511264571
88848,0.16243513
88849,0.307408483
88850,-0.260708383
88851,-0.397966068
88852,0.311469361
88853,0.381722555
88854,-0.261520559
88855,-0.177054291
88856,0.361418164
88857,0.280606687
88858,-0.368321657
88859,-0.113298503
88860,0.392280838
88861,0.104364571
88862,-0.25949012
88863,0.035735729
88864,0.153501198
88865,0.006497405
88866,0.084466267
88867,-0.135227246
88868,-0.057664471
88869,0.24081008
88870,0.148628144
88871,-0.346392914
88872,-0.279388423
88873,0.224972655
88874,0.189236926
88875,-0.122232435
88876,-0.092181936
88877,0.379286028
88878,0.314311976
88879,-0.084872355
88880,-0.118983733
88881,0.191673453
88882,0.121826347
88883,-0.138882036
88884,0.020304391
88885,0.099897605
88886,0.050760978
88887,-0.130760279
88888,-0.170150798
88889,-0.017055689
88890,0.07472016
88891,-0.09705499
88892,-0.211571756
88893,0.095430639
88894,0.260708383
88895,-0.034923553
88896,-0.24446487
88897,0.157968164
88898,0.340301597
88899,-0.062943613
88900,-0.237155289
88901,0.026801796
88902,0.225378743
88903,0.016649601
88904,-0.158374251
88905,-0.05969491
88906,0.15309511
88907,0.138475948
88908,-0.038984431
88909,0.013806986
88910,-0.045481836
88911,0.132790719
88912,-0.103958483
88913,0.054009681
88914,0.688318862
88915,-0.514513273
88916,-1.80871517
88917,0.467407086
88918,2.590028144
88919,-1.38313513
88920,-2.356933733
88921,2.426780838
88922,2.090946208
88923,-2.414598204
88924,-1.536636327
88925,2.334598902
88926,0.508421956
88927,-1.359582036
88928,0.433701796
88929,0.468219261
88930,-0.536442016
88931,0.830855689
88932,0.769942515
88933,-1.722218463
88934,-0.298880639
88935,1.963028543
88936,-0.041420958
88937,-1.944754591
88938,0.125887226
88939,1.963434631
88940,-0.276139721
88941,-1.616229541
88942,0.467000998
88943,1.272679242
88944,-0.336240719
88945,-0.611974351
88946,0.541721158
88947,0.155531637
88948,-0.492178443
88949,0.117359381
88950,0.368321657
88951,-0.287104092
88952,-0.216038723
88953,0.43492006
88954,-0.034517465
88955,-0.320403293
88956,0.179896906
88957,0.184363872
88958,-0.296038024
88959,-0.164465569
88960,0.224566567
88961,0.054009681
88962,-0.127105489
88963,0.044263573
88964,0.358981637
88965,0.119795908
88966,-0.255023154
88967,-0.084466267
88968,0.433295709
88969,0.021928743
88970,-0.622938723
88971,0.008933932
88972,0.40324521
88973,-0.118577645
88974,-0.455224451
88975,0.09136976
88976,0.231876148
88977,-0.145379441
88978,-0.17177515
88979,-0.113298503
88980,0.07837495
88981,0.182333433
88982,0.126699401
88983,-0.159998603
88984,-0.044263573
88985,0.388626048
88986,0.179084731
88987,-0.07837495
88988,0.07837495
88989,0.205074351
88990,0.127511577
88991,-0.068222754
88992,-0.139288124
88993,-0.060507086
88994,0.030456587
88995,-0.048730539
88996,-0.063349701
88997,0.088121058
88998,0.012182635
88999,-0.123044611
89000,-0.051167066
89001,0.228221357
89002,0.056852295
89003,-0.273297106
89004,0.042639222
89005,0.379286028
89006,0.118983733
89007,-0.345986826
89008,-0.064974052
89009,0.547812475
89010,0.307408483
89011,-0.305784132
89012,-0.193297804
89013,0.305784132
89014,0.169338623
89015,-0.181521257
89016,-0.080405389
89017,0.083248004
89018,0.117765469
89019,0.066598403
89020,-0.065786228
89021,-0.208729142
89022,-0.08406018
89023,0.155125549
89024,-0.048324451
89025,-0.258271856
89026,0.374412974
89027,0.446290519
89028,-1.202832136
89029,-0.41258523
89030,2.235513473
89031,-0.102334132
89032,-2.606677745
89033,1.354708982
89034,2.802412076
89035,-2.042621756
89036,-2.006886028
89037,2.294396208
89038,1.013189122
89039,-1.981302495
89040,-0.099491517
89041,1.366485529
89042,-0.886083633
89043,-0.226597006
89044,1.247501796
89045,-1.092782335
89046,-1.055422255
89047,1.766888124
89048,0.668420559
89049,-2.118154092
89050,-0.05604012
89051,2.208305589
89052,-0.133196806
89053,-1.75267505
89054,0.570959481
89055,1.460697904
89056,-0.851566168
89057,-0.829231337
89058,0.696034531
89059,0.283043214
89060,-0.627405689
89061,-0.038578343
89062,0.490554092
89063,-0.206698703
89064,-0.06538014
89065,0.390250399
89066,0.01299481
89067,-0.169744711
89068,0.328931138
89069,0.263957086
89070,-0.333398104
89071,-0.055227944
89072,0.302941517
89073,0.004873054
89074,-0.39755998
89075,-0.124668962
89076,0.311063273
89077,0.016243513
89078,-0.409742615
89079,-0.185176048
89080,0.364666866
89081,0.092588024
89082,-0.426798303
89083,-0.025583533
89084,0.510452395
89085,0.216850898
89086,-0.119795908
89087,0.094212375
89088,0.266799701
89089,0.300911078
89090,0.074314072
89091,-0.283449301
89092,-0.05969491
89093,0.261114471
89094,-0.036141816
89095,-0.497457585
89096,-0.210353493
89097,0.277764072
89098,-0.07472016
89099,-0.334616367
89100,-0.034923553
89101,0.158780339
89102,0.121014172
89103,0.109237625
89104,-0.086496707
89105,-0.071877545
89106,0.366697305
89107,0.17542994
89108,-0.249744012
89109,0.034111377
89110,0.474310579
89111,-0.050760978
89112,-0.445478343
89113,0.19776477
89114,0.367509481
89115,-0.26883014
89116,-0.422737425
89117,0.330961577
89118,0.293195409
89119,-0.393499102
89120,-0.114922854
89121,0.456442715
89122,0.254617066
89123,-0.232688323
89124,-0.006091317
89125,0.229033533
89126,0.021928743
89127,-0.095430639
89128,-0.047512275
89129,-0.036141816
89130,-0.016243513
89131,0.019086128
89132,-0.029644411
89133,-0.220505689
89134,-0.058476647
89135,0.099897605
89136,-0.143349002
89137,0.471061876
89138,0.11938982
89139,-0.951463772
89140,0.255835329
89141,1.625163473
89142,-0.651770958
89143,-1.673894012
89144,1.570747705
89145,1.215826946
89146,-1.528920659
89147,-0.605476946
89148,1.31775499
89149,0.099491517
89150,-0.988417764
89151,0.555122056
89152,0.121826347
89153,-0.646897904
89154,0.68872495
89155,0.402026946
89156,-1.095218862
89157,-0.108831537
89158,1.226791317
89159,-0.153501198
89160,-1.111056287
89161,0.278982335
89162,1.147198104
89163,-0.282231038
89164,-0.874713174
89165,0.467000998
89166,0.607913473
89167,-0.415427844
89168,-0.380098204
89169,0.380910379
89170,0.11208024
89171,-0.388626048
89172,0.078781038
89173,0.36953992
89174,-0.287916267
89175,-0.220505689
89176,0.41624002
89177,-0.000812176
89178,-0.261520559
89179,0.090557585
89180,0.207510878
89181,-0.208729142
89182,-0.198170858
89183,0.259896208
89184,0.082841916
89185,-0.207916966
89186,0.033299202
89187,0.430859182
89188,0.006091317
89189,-0.30050499
89190,0.187612575
89191,0.406087824
89192,-0.151064671
89193,-0.467000998
89194,0.243652695
89195,0.286698004
89196,-0.293195409
89197,-0.130354192
89198,0.194516068
89199,-0.041420958
89200,-0.114516766
89201,0.192891717
89202,0.000812176
89203,-0.203856088
89204,0.157155988
89205,0.280606687
89206,-0.215226547
89207,-0.18842475
89208,0.258271856
89209,0.14375509
89210,-0.122232435
89211,-0.034111377
89212,0.173399501
89213,0.027613972
89214,-0.086902794
89215,0.026801796
89216,-0.040202695
89217,-0.140912475
89218,0.02233483
89219,0.154313373
89220,-0.010558283
89221,0.025177445
89222,0.105988922
89223,0.076344511
89224,0.153907285
89225,0.105582834
89226,0.052791417
89227,0.039390519
89228,0.112486327
89229,0.095836727
89230,-0.089745409
89231,-0.156343812
89232,0.036953992
89233,0.180302994
89234,-0.151064671
89235,-0.229033533
89236,0.027207884
89237,0.135227246
89238,-0.083248004
89239,-0.158374251
89240,0.201013473
89241,0.082841916
89242,0.021928743
89243,0.06903493
89244,0.254617066
89245,-0.038578343
89246,0.008933932
89247,0.151470758
89248,-0.060507086
89249,0.613192615
89250,-0.233094411
89251,-1.271460978
89252,-0.352484232
89253,2.15957505
89254,-0.172993413
89255,-2.55713503
89256,1.237349601
89257,2.220082136
89258,-1.083036228
89259,-2.309827545
89260,1.746583733
89261,1.247907884
89262,-1.305166267
89263,0.041420958
89264,0.406087824
89265,-0.256647505
89266,-0.030456587
89267,1.000600399
89268,-1.324252395
89269,-0.982326447
89270,1.628818263
89271,0.395935629
89272,-1.721406287
89273,-0.661923154
89274,2.082418363
89275,0.149846407
89276,-1.543945908
89277,0.169744711
89278,1.30841497
89279,0.116141118
89280,-0.81745479
89281,0.508828044
89282,0.21279002
89283,-0.189643014
89284,0.048324451
89285,0.05035489
89286,-0.080811477
89287,-0.16608992
89288,0.319591118
89289,-0.344768563
89290,-0.268424052
89291,0.311875449
89292,0.139288124
89293,-0.268424052
89294,-0.202637824
89295,0.484462774
89296,0.200607385
89297,-0.208729142
89298,-0.051979242
89299,0.470655788
89300,0.319997206
89301,-0.39755998
89302,-0.249744012
89303,0.39390519
89304,0.260302295
89305,-0.536442016
89306,-0.257053593
89307,0.419488723
89308,0.276951896
89309,-0.167308184
89310,-0.066192315
89311,0.2501501
89312,0.273703194
89313,0.045075749
89314,-0.24446487
89315,-0.05035489
89316,0.293601497
89317,0.177866467
89318,-0.376443413
89319,-0.223754391
89320,0.242434431
89321,0.221317864
89322,-0.173805589
89323,-0.209947405
89324,0.205886527
89325,0.148628144
89326,-0.065786228
89327,-0.271266667
89328,0.046294012
89329,0.255023154
89330,-0.043857485
89331,-0.067410579
89332,0.181927345
89333,0.344768563
89334,-0.118983733
89335,-0.326088523
89336,0.142536826
89337,0.233094411
89338,-0.259896208
89339,-0.452787924
89340,0.204262176
89341,0.286698004
89342,-0.257459681
89343,-0.215226547
89344,0.241216168
89345,0.39187475
89346,-0.162029042
89347,-0.163247305
89348,0.070253194
89349,0.054821856
89350,0.028426148
89351,-0.010964371
89352,-0.051979242
89353,-0.095024551
89354,0.174617764
89355,-0.085684531
89356,-0.213602196
89357,-0.113298503
89358,0.124262874
89359,0.029238323
89360,-0.179896906
89361,0.672481437
89362,0.140506387
89363,-1.333998503
89364,0.230251796
89365,2.376425948
89366,-0.701313673
89367,-2.247696108
89368,2.008916467
89369,1.963840719
89370,-2.191655988
89371,-1.300293214
89372,1.965058982
89373,0.335428543
89374,-1.621508683
89375,0.342332036
89376,0.683445808
89377,-0.872682735
89378,0.237967465
89379,0.830043513
89380,-1.232476547
89381,-0.467000998
89382,1.691355788
89383,0.201013473
89384,-1.483032735
89385,0.374819062
89386,1.872877046
89387,-0.31553024
89388,-1.340901996
89389,0.642430938
89390,1.021310878
89391,-0.657862275
89392,-0.821109581
89393,0.540096806
89394,0.306596307
89395,-0.494208882
89396,-0.103958483
89397,0.374006886
89398,-0.007715669
89399,-0.187612575
89400,0.28182495
89401,-0.007715669
89402,-0.116141118
89403,0.176648204
89404,0.140506387
89405,-0.211977844
89406,-0.226597006
89407,0.258271856
89408,0.086902794
89409,-0.226597006
89410,-0.114922854
89411,0.348423353
89412,0.149846407
89413,-0.401620858
89414,-0.081217565
89415,0.417458283
89416,0.093806287
89417,-0.477965369
89418,0.101928044
89419,0.525477645
89420,-0.067410579
89421,-0.30984501
89422,0.149846407
89423,0.157155988
89424,-0.113298503
89425,-0.159592515
89426,-0.189643014
89427,-0.02802006
89428,0.069441018
89429,0.032893114
89430,-0.190861277
89431,-0.017461776
89432,0.253398802
89433,0.12507505
89434,-0.035735729
89435,0.111674152
89436,0.21644481
89437,0.133196806
89438,0.062943613
89439,-0.170150798
89440,0.000406088
89441,0.104770659
89442,-0.1100498
89443,-0.190049102
89444,0.198170858
89445,0.190049102
89446,-0.332992016
89447,-0.145379441
89448,0.414615669
89449,0.192079541
89450,-0.49461497
89451,-0.038172255
89452,0.608319561
89453,0.12507505
89454,-0.408524351
89455,0.08406018
89456,0.43492006
89457,0.000406088
89458,-0.209541317
89459,-0.063755788
89460,0.010152196
89461,0.051573154
89462,0.034111377
89463,-0.165277745
89464,-0.057258383
89465,0.223754391
89466,0.172993413
89467,-0.123450699
89468,-0.053197505
89469,0.229845709
89470,-0.02233483
89471,0.021522655
89472,0.683445808
89473,-0.52628982
89474,-1.435926547
89475,1.219075649
89476,1.445672655
89477,-2.109626248
89478,-1.093188423
89479,2.690737924
89480,0.307408483
89481,-2.559571557
89482,0.50760978
89483,1.891963174
89484,-0.783749501
89485,-0.838571357
89486,1.280800998
89487,-0.141724651
89488,-0.735831138
89489,1.38313513
89490,-0.029238323
89491,-1.509834531
89492,0.643243114
89493,1.469225749
89494,-1.123238922
89495,-1.311257585
89496,1.283643613
89497,0.820703493
89498,-1.284455788
89499,-0.715932834
89500,1.172781637
89501,0.141724651
89502,-0.99491517
89503,0.215632635
89504,0.572583832
89505,-0.35085988
89506,-0.35085988
89507,0.639994411
89508,0.035735729
89509,-0.50964022
89510,0.315936327
89511,0.308626747
89512,-0.322433733
89513,-0.063755788
89514,0.49461497
89515,-0.086090619
89516,-0.330555489
89517,0.241216168
89518,0.242028343
89519,-0.175836028
89520,-0.103552395
89521,0.31918503
89522,0.161622954
89523,-0.167308184
89524,-0.114110679
89525,0.252586627
89526,0.227815269
89527,-0.348829441
89528,-0.252992715
89529,0.317966766
89530,0.163653393
89531,-0.313093713
89532,-0.038172255
89533,0.2968502
89534,0.003248703
89535,-0.11938982
89536,0.049948802
89537,0.008933932
89538,0.043857485
89539,0.214414371
89540,0.025177445
89541,-0.221723952
89542,0.081623653
89543,0.249744012
89544,-0.122232435
89545,-0.0467001
89546,0.18476996
89547,0.120201996
89548,0.016649601
89549,0.010152196
89550,0.016243513
89551,-0.044263573
89552,0.054009681
89553,0.011776547
89554,0.000406088
89555,0.068222754
89556,0.079187126
89557,-0.087308882
89558,-0.129135928
89559,0.131978543
89560,-0.017055689
89561,-0.174617764
89562,0.030050499
89563,0.225378743
89564,0.035329641
89565,-0.168120359
89566,0.044263573
89567,0.209541317
89568,0.036953992
89569,-0.171369062
89570,-0.032893114
89571,0.114922854
89572,-0.058070559
89573,-0.120608084
89574,-0.062943613
